Time               ;q [%] ;p_Low [bar];p_High [bar];T_Env [C] ;T_Water [C];Comp_1_Ready;Comp_2_Ready;EmergencyOff;DelayedOn;ShutOff-Valve;Water Pump ;Mixing Valve Open;Compressor 1   ;Compressor 2   ;Fan Speed
2019-08-29 18:55:30; 11.63;  2.79     ;  7.66      ;      31.6;      34.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:55:31; 11.38;  2.80     ;  7.63      ;      31.8;      34.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.2  On;       0.0  Off;          0
2019-08-29 18:55:32; 11.50;  2.82     ;  7.66      ;      32.0;      34.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          0
2019-08-29 18:55:33; 11.38;  2.81     ;  7.66      ;      31.6;      34.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          0
2019-08-29 18:55:34; 11.50;  2.80     ;  7.78      ;      31.6;      34.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:55:35; 11.38;  2.81     ;  7.69      ;      31.6;      34.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:55:36; 11.50;  2.79     ;  7.75      ;      31.6;      34.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:55:37; 11.50;  2.78     ;  7.78      ;      31.6;      34.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.2  On;       0.0  Off;          0
2019-08-29 18:55:38; 11.38;  2.77     ;  7.84      ;      31.8;      34.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:55:39; 11.50;  2.77     ;  7.84      ;      31.5;      34.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:55:40; 11.63;  2.78     ;  7.94      ;      31.8;      34.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:55:41; 11.50;  2.75     ;  7.91      ;      31.6;      34.4 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.2  On;       0.0  Off;          0
2019-08-29 18:55:42; 11.38;  2.76     ;  7.88      ;      31.3;      34.4 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:55:43; 11.50;  2.79     ;  7.91      ;      31.3;      34.4 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:55:44; 11.50;  2.76     ;  7.91      ;      31.6;      34.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:55:46; 11.63;  2.78     ;  7.94      ;      31.6;      34.4 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:55:47; 11.63;  2.74     ;  8.06      ;      31.6;      34.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:55:48; 11.38;  2.78     ;  7.97      ;      31.5;      34.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.2  On;       0.0  Off;          0
2019-08-29 18:55:49; 11.38;  2.79     ;  8.03      ;      31.5;      34.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.2  On;       0.0  Off;          0
2019-08-29 18:55:50; 11.38;  2.74     ;  8.00      ;      31.6;      34.4 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:55:51; 11.50;  2.78     ;  8.03      ;      31.3;      34.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:55:52; 11.63;  2.76     ;  8.13      ;      31.8;      34.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:55:53; 11.50;  2.77     ;  8.13      ;      31.8;      34.4 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:55:54; 11.63;  2.73     ;  8.09      ;      31.5;      34.4 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          0
2019-08-29 18:55:55; 11.63;  2.76     ;  8.16      ;      31.6;      34.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:55:56; 11.38;  2.75     ;  8.19      ;      31.3;      34.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:55:57; 11.38;  2.72     ;  8.25      ;      31.6;      34.4 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:55:58; 11.50;  2.75     ;  8.22      ;      31.6;      34.4 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:55:59; 11.50;  2.72     ;  8.22      ;      31.3;      34.4 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:56:00; 11.63;  2.75     ;  8.28      ;      31.5;      34.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:56:01; 11.13;  2.73     ;  8.25      ;      31.1;      34.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:56:03; 11.50;  2.73     ;  8.28      ;      31.5;      34.4 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.7  On;       0.0  Off;          0
2019-08-29 18:56:04; 11.63;  2.74     ;  8.16      ;      31.3;      34.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          0
2019-08-29 18:56:05; 11.50;  2.73     ;  8.25      ;      31.1;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:56:06; 11.38;  2.73     ;  8.28      ;      31.5;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:56:07; 11.38;  2.74     ;  8.31      ;      31.3;      34.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:56:08; 11.63;  2.72     ;  8.31      ;      31.5;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          0
2019-08-29 18:56:09; 11.25;  2.71     ;  8.34      ;      31.3;      34.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:56:10; 11.50;  2.73     ;  8.31      ;      31.1;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:56:11; 11.25;  2.73     ;  8.47      ;      31.0;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.2  On;       0.0  Off;          0
2019-08-29 18:56:12; 11.38;  2.73     ;  8.47      ;      31.3;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:56:13; 11.50;  2.72     ;  8.41      ;      31.3;      33.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:56:14; 11.50;  2.71     ;  8.44      ;      31.6;      34.4 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:56:15; 11.50;  2.72     ;  8.53      ;      31.5;      34.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:56:16; 11.50;  2.73     ;  8.47      ;      31.3;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          0
2019-08-29 18:56:17; 11.50;  2.70     ;  8.53      ;      31.5;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:56:18; 11.50;  2.69     ;  8.53      ;      31.1;      34.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:56:20; 11.25;  2.69     ;  8.59      ;      31.3;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.7  On;       0.0  Off;          0
2019-08-29 18:56:21; 11.63;  2.67     ;  8.50      ;      31.5;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.4  On;       0.0  Off;          0
2019-08-29 18:56:22; 11.25;  2.69     ;  8.66      ;      31.3;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.7  On;       0.0  Off;          0
2019-08-29 18:56:23; 11.50;  2.66     ;  8.69      ;      31.5;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:56:24; 11.38;  2.71     ;  8.62      ;      31.1;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          0
2019-08-29 18:56:25; 11.25;  2.74     ;  8.66      ;      31.3;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:56:26; 11.50;  2.69     ;  8.62      ;      31.5;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:56:27; 11.50;  2.68     ;  8.69      ;      31.3;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.7  On;       0.0  Off;          0
2019-08-29 18:56:28; 11.38;  2.68     ;  8.78      ;      31.1;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          0
2019-08-29 18:56:29; 11.38;  2.71     ;  8.72      ;      31.1;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:56:30; 11.50;  2.69     ;  8.75      ;      31.1;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:56:31; 11.38;  2.67     ;  8.81      ;      31.3;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:56:32; 11.50;  2.68     ;  8.81      ;      31.0;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:56:33; 11.63;  2.70     ;  8.91      ;      31.3;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          0
2019-08-29 18:56:34; 11.38;  2.70     ;  8.88      ;      31.5;      34.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:56:35; 11.63;  2.65     ;  8.84      ;      31.1;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:56:37; 11.38;  2.67     ;  8.91      ;      31.0;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.0  On;       0.0  Off;          0
2019-08-29 18:56:38; 11.63;  2.69     ;  8.94      ;      31.1;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          0
2019-08-29 18:56:39; 11.50;  2.66     ;  8.94      ;      31.3;      33.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.1  On;       0.0  Off;          0
2019-08-29 18:56:40; 11.50;  2.67     ;  9.00      ;      31.0;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.2  On;       0.0  Off;          0
2019-08-29 18:56:41; 11.50;  2.70     ;  9.03      ;      31.1;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.2  On;       0.0  Off;          0
2019-08-29 18:56:42; 11.25;  2.66     ;  9.06      ;      31.1;      33.3 ;        True;        True;       False;     True;        Opend;         On;              0.0;      23.2  On;       0.0  Off;          1
2019-08-29 18:56:43; 11.38;  2.61     ;  9.50      ;      30.8;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          1
2019-08-29 18:56:44; 11.25;  2.62     ;  9.03      ;      31.0;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          1
2019-08-29 18:56:45; 11.38;  2.60     ;  9.06      ;      31.1;      33.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          1
2019-08-29 18:56:46; 11.38;  2.61     ;  9.03      ;      31.0;      33.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.6  On;       0.0  Off;          1
2019-08-29 18:56:47; 11.25;  2.57     ;  9.09      ;      31.1;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.7  On;       0.0  Off;          1
2019-08-29 18:56:48; 11.50;  2.59     ;  9.09      ;      31.0;      33.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.6  On;       0.0  Off;          1
2019-08-29 18:56:49; 11.38;  2.59     ;  9.06      ;      31.0;      33.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.6  On;       0.0  Off;          1
2019-08-29 18:56:50; 11.38;  2.58     ;  9.13      ;      31.1;      33.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.6  On;       0.0  Off;          1
2019-08-29 18:56:51; 11.38;  2.57     ;  9.06      ;      31.1;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.6  On;       0.0  Off;          1
2019-08-29 18:56:52; 11.38;  2.60     ;  9.22      ;      30.3;      33.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.6  On;       0.0  Off;          1
2019-08-29 18:56:54; 11.50;  2.59     ;  9.13      ;      30.8;      33.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          1
2019-08-29 18:56:55; 11.25;  2.58     ;  9.16      ;      31.1;      33.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          1
2019-08-29 18:56:56; 11.50;  2.58     ;  9.16      ;      31.0;      33.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          1
2019-08-29 18:56:57; 11.25;  2.61     ;  9.13      ;      31.0;      33.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          1
2019-08-29 18:56:58; 11.25;  2.59     ;  9.06      ;      31.0;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          1
2019-08-29 18:56:59; 10.88;  2.61     ;  9.13      ;      30.5;      33.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.9  On;       0.0  Off;          1
2019-08-29 18:57:00; 11.25;  2.60     ;  9.19      ;      30.8;      33.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      21.2  On;       0.0  Off;          1
2019-08-29 18:57:01; 11.25;  2.60     ;  9.16      ;      31.1;      33.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      21.8  On;       0.0  Off;          1
2019-08-29 18:57:02; 11.00;  2.58     ;  9.16      ;      30.8;      33.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.2  On;       0.0  Off;          1
2019-08-29 18:57:03; 11.38;  2.61     ;  9.06      ;      30.6;      33.3 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.3  On;       0.0  Off;          1
2019-08-29 18:57:04; 11.25;  2.56     ;  9.22      ;      31.0;      33.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.6  On;       0.0  Off;          1
2019-08-29 18:57:05; 14.88;  2.55     ;  9.22      ;      31.1;      33.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      22.8  On;       0.0  Off;          1
2019-08-29 18:57:06; 25.38;  2.55     ;  9.22      ;      31.1;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;      25.8  On;       0.0  Off;          1
2019-08-29 18:57:07; 29.88;  2.51     ;  9.22      ;      31.0;      33.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      36.3  On;       0.0  Off;          1
2019-08-29 18:57:08; 29.75;  2.42     ;  9.25      ;      31.0;      33.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      47.1  On;       0.0  Off;          1
2019-08-29 18:57:09; 29.88;  2.42     ;  9.22      ;      30.3;      33.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      53.6  On;       0.0  Off;          1
2019-08-29 18:57:11; 29.88;  2.37     ;  9.22      ;      30.5;      32.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      56.8  On;       0.0  Off;          1
2019-08-29 18:57:12; 29.75;  2.31     ;  9.25      ;      30.3;      33.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      58.4  On;       0.0  Off;          1
2019-08-29 18:57:13; 29.88;  2.28     ;  9.25      ;      30.1;      32.8 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.1  On;       0.0  Off;          1
2019-08-29 18:57:14; 29.88;  2.27     ;  9.28      ;      30.3;      32.8 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.3  On;       0.0  Off;          1
2019-08-29 18:57:15; 29.75;  2.07     ;  9.34      ;      30.3;      32.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.3  On;       0.0  Off;          1
2019-08-29 18:57:16; 29.88;  2.19     ;  9.28      ;      30.6;      33.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.4  On;       0.0  Off;          1
2019-08-29 18:57:17; 29.50;  2.09     ;  9.38      ;      30.3;      32.5 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.3  On;       0.0  Off;          1
2019-08-29 18:57:18; 30.00;  2.07     ;  9.31      ;      30.5;      33.3 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.4  On;       0.0  Off;          1
2019-08-29 18:57:19; 29.88;  1.99     ;  9.31      ;      30.3;      32.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.5  On;       0.0  Off;          1
2019-08-29 18:57:20; 29.75;  2.02     ;  9.38      ;      30.3;      32.8 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.6  On;       0.0  Off;          1
2019-08-29 18:57:22; 30.00;  1.95     ;  9.38      ;      30.3;      33.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.6  On;       0.0  Off;          1
2019-08-29 18:57:23; 29.88;  1.87     ;  9.44      ;      30.8;      33.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.6  On;       0.0  Off;          1
2019-08-29 18:57:25; 29.88;  1.83     ;  9.44      ;      30.3;      32.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.7  On;       0.0  Off;          1
2019-08-29 18:57:26; 29.88;  1.85     ;  9.50      ;      30.8;      33.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.6  On;       0.0  Off;          1
2019-08-29 18:57:28; 29.88;  1.85     ;  9.56      ;      30.5;      33.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.6  On;       0.0  Off;          1
2019-08-29 18:57:29; 29.88;  1.81     ;  9.66      ;      30.6;      33.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.7  On;       0.0  Off;          1
2019-08-29 18:57:31; 29.88;  1.86     ;  9.69      ;      30.5;      32.8 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.7  On;       0.0  Off;          1
2019-08-29 18:57:33; 29.88;  2.09     ;  9.78      ;      31.5;      34.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:57:34; 30.38;  2.18     ;  9.72      ;      31.6;      34.2 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:57:36; 30.38;  2.28     ;  9.69      ;      31.6;      34.2 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:57:37; 30.38;  2.35     ;  9.66      ;      31.6;      34.2 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:57:39; 30.25;  2.40     ;  9.69      ;      31.6;      34.2 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:57:40; 30.50;  2.43     ;  9.63      ;      31.6;      34.2 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:57:42; 30.50;  2.45     ;  9.63      ;      31.1;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:57:44; 30.50;  2.47     ;  9.63      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:57:45; 30.38;  2.49     ;  9.59      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:57:46; 29.50;  2.51     ;  9.56      ;      31.6;      34.2 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  On;       0.0  Off;          1
2019-08-29 18:57:47; 30.13;  2.52     ;  9.59      ;      31.5;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  On;       0.0  Off;          1
2019-08-29 18:57:48; 30.13;  2.26     ;  9.63      ;      30.6;      33.2 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  On;       0.0  Off;          1
2019-08-29 18:57:49; 30.13;  2.23     ;  9.72      ;      30.8;      33.5 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  On;       0.0  Off;          1
2019-08-29 18:57:50; 30.13;  2.18     ;  9.78      ;      30.5;      33.2 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  On;       0.0  Off;          1
2019-08-29 18:57:52; 30.13;  2.15     ;  9.88      ;      30.6;      33.2 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  On;       0.0  Off;          1
2019-08-29 18:57:53; 30.13;  2.08     ; 10.00      ;      30.5;      33.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  On;       0.0  Off;          1
2019-08-29 18:57:54; 30.13;  2.04     ;  9.84      ;      31.0;      33.5 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  On;       0.0  Off;          1
2019-08-29 18:57:55; 30.13;  2.03     ;  9.88      ;      30.8;      33.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  On;       0.0  Off;          1
2019-08-29 18:57:56; 30.25;  1.98     ;  9.97      ;      30.8;      33.2 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  On;       0.0  Off;          1
2019-08-29 18:57:57; 30.13;  1.96     ;  9.84      ;      30.6;      33.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;      38.0  On;       0.0  Off;          1
2019-08-29 18:57:59; 29.88;  1.96     ;  9.97      ;      30.5;      33.2 ;        True;        True;       False;     True;        Opend;         On;              0.0;      52.2  On;       0.0  Off;          1
2019-08-29 18:58:00; 30.00;  1.98     ; 10.00      ;      30.5;      33.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      57.2  On;       0.0  Off;          1
2019-08-29 18:58:02; 29.63;  1.98     ; 10.03      ;      30.6;      33.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      58.9  On;       0.0  Off;          1
2019-08-29 18:58:04; 29.75;  1.98     ; 10.19      ;      30.5;      32.8 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.2  On;       0.0  Off;          1
2019-08-29 18:58:05; 29.88;  1.95     ; 10.09      ;      30.5;      33.0 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.3  On;       0.0  Off;          1
2019-08-29 18:58:07; 29.88;  1.95     ; 10.19      ;      29.9;      32.7 ;        True;        True;       False;     True;        Opend;         On;              0.0;      59.5  On;       0.0  Off;          1
2019-08-29 18:58:08; 30.13;  2.04     ; 10.19      ;      31.0;      33.9 ;        True;        True;       False;     True;        Opend;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:10; 30.25;  2.10     ; 10.19      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:11; 30.38;  2.12     ; 10.09      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:13; 30.50;  2.15     ; 10.03      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:15; 30.38;  2.17     ; 10.03      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:16; 30.38;  2.18     ; 10.00      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:18; 30.38;  2.20     ; 10.00      ;      31.5;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:19; 30.50;  2.22     ;  9.97      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:21; 30.38;  2.23     ;  9.94      ;      31.6;      33.9 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:22; 30.38;  2.24     ;  9.94      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:24; 30.38;  2.26     ;  9.91      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:25; 30.38;  2.27     ;  9.88      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:27; 30.38;  2.28     ;  9.84      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:29; 30.50;  2.29     ;  9.84      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:30; 30.50;  2.31     ; 10.22      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:32; 30.38;  2.34     ;  9.81      ;      31.1;      32.7 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:33; 30.38;  2.34     ;  9.72      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:35; 30.38;  2.36     ;  9.78      ;      31.5;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:36; 26.25;  2.37     ;  9.72      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:38; 16.63;  2.39     ;  9.72      ;      31.6;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
2019-08-29 18:58:40; 11.38;  2.40     ;  9.72      ;      31.5;      34.0 ;        True;        True;       False;     True;       Closed;         On;              0.0;       0.0  Off;       0.0  Off;          1
